Year,Make,Model,Trim,engineOptions,engineDisplay,forcedInduction,transmissionOptions,drivetrainOptions,fuelType,bodyStyle,cylinders,displacement,mpg_city,mpg_highway,mpg_combined,exteriorColors,Packages,packageDetails,Options,optionDetails
,,,"Solaris HS (Russia, 2024–present)",L CRDi (R 315) I3 82 hp (61 kW) 137 lb⋅ft (186 N⋅m) 14.0 sec 170 km/h (106 mph),,,"Power output for the 2020 model year onward has been decreased to 120 hp (122 PS; 89 kW), as the engine was replaced with a new Smartstream 1.6-litre DPi engine with continuously variable valve timing and CVT, replacing the geared automatic transmission.",,,,,,,,,"The exterior features a redesigned bumper, larger grille, dual LED projector headlamps, and a revised lighting layout, while the connected LED light bar stays. The car also gets new alloy wheel designs and a refreshed rear bumper.","The base SE features a six-speed manual transmission, while a six-speed automati","The base SE features a six-speed manual transmission, while a six-speed automatic transmission was optional.",,
,,,"Wheelbase 2,580 mm (101.6 in)","From 2003 to 2005, cars equipped with the 1.3 L engine and air conditioning are rated at 82 hp (61 kW) rather than being uprated to 86 hp (64 kW).",,,"For 2022, the six-speed manual transmission, only offered in the base SE trim level, was discontinued in the United States.",,,,,,,,,The fifth-generation Verna has been launched in Brunei on 30 May 2025 and is only offered in one variant: Standard with the 1.5-litre naturally-aspirated petrol engine with CVT.,The six-speed automatic transmission is standard on the SEL and Limited models.,The six-speed automatic transmission is standard on the SEL and Limited models.,,
,,,"For 2022, the six-speed manual transmission, only offered in the base SE trim level, was discontinued in the United States.",,,,,,,,,,,,,"The sixth-generation Accent was introduced in Vietnam on 30 May 2024 and is offered in three grade levels; Standard, Premium and Special. It is paired with the 1.5-litre naturally-aspirated petrol engine paired with 6-speed manual on the former, and CVT on the latter three.",Features available for the first time on the Accent include forward collision av,"Features available for the first time on the Accent include forward collision avoidance alert, a touch-screen infotainment system with optional Apple CarPlay, Android Auto, and Hyundai Blue Link, proximity key entry with push-button start, seventeen-inch aluminum-alloy wheels, heated dual front bucket seats, and more.",,
,,,"Hyundai Solaris (HCr; pre-facelift, Russia)",,,,,,,,,,,,,"In Australia, the X3 Accent was sold as the Hyundai Excel. It is used in the Excel Rally Series, beginning in 2005. There are restrictions on modifications to the vehicle to reduce cost and encourage competition.",Both are now mated to 6-speed manual transmissions with an optional 6-speed auto,Both are now mated to 6-speed manual transmissions with an optional 6-speed automatic transmission.,,
,,,Insurance Institute for Highway Safety (IIHS) was safety tested by IIHS in 2018 and its top trim received a Top Safety Pick award:,,,,,,,,,,,,,,"Engine options were totally revamped, introducing three new engines.","Engine options were totally revamped, introducing three new engines.",,
,,,,,,,,,,,,,,,,,The base option is a 1.5-litre Smartstream MPi petrol which generates 115 PS (11,"The base option is a 1.5-litre Smartstream MPi petrol which generates 115 PS (113 hp; 85 kW) and 144 N⋅m (14.7 kg⋅m; 106 lb⋅ft) of peak torque, available with a 6-speed manual and CVT.",,
,,,,,,,,,,,,,,,,,The 1.5-litre U2 CRDi diesel delivers 115 PS (113 hp; 85 kW) and 250 N⋅m (25.5 k,"The 1.5-litre U2 CRDi diesel delivers 115 PS (113 hp; 85 kW) and 250 N⋅m (25.5 kg⋅m; 184 lb⋅ft), with transmission options of 6-speed manual and 6-speed automatic. The HCi Accent/Verna is exported throughout Middle East, Africa, and to the Philippines and Vietnam in knock-down kits. In November 2020, the Verna was released in Chile as the new Accent.",,
,,,,,,,,,,,,,,,,,"Trims included for the Philippine-market Accent includes: 1.4 GL, 1.4 GLS-V and","Trims included for the Philippine-market Accent includes: 1.4 GL, 1.4 GLS-V and 1.6 GL CRDi, with a choice of 6-speed manual (For both GL and CRDI grades) or 6-speed automatic (For all grades).",,
,,,,,,,,,,,,,,,,,Engines and transmission options remained the same. Amid the Russian invasi,"Engines and transmission options remained the same. Amid the Russian invasion of Ukraine, production of the Solaris at the Saint Petersburg plant was halted in March 2022. In September 2023, Hyundai sold the Saint Petersburg factory to an unnamed Russian company. In February 2024, the Solaris was relaunched as the Solaris HS.",,
,,,,,,,,,,,,,,,,,A new SX+ variant was added in June 2025. Brunei The fifth-generati,"A new SX+ variant was added in June 2025. Brunei The fifth-generation Verna has been launched in Brunei on 30 May 2025 and is only offered in one variant: Standard with the 1.5-litre naturally-aspirated petrol engine with CVT. Vietnam The sixth-generation Accent was introduced in Vietnam on 30 May 2024 and is offered in three grade levels; Standard, Premium and Special.",,
,,,,,,,,,,,,,,,,,"2021 Hyundai Accent Specs, Features & Options Here's everything you need to know","2021 Hyundai Accent Specs, Features & Options Here's everything you need to know about each trim in the 2021 Hyundai Accent lineup.",,
,,,,,,,,,,,,,,,,,Vehicles displayed may contain optional equipment at additional cost.,Vehicles displayed may contain optional equipment at additional cost.,,
,,,,,,,,,,,,,,,,,Hyundai Motor Company reserves the right to change specifications and equipment,Hyundai Motor Company reserves the right to change specifications and equipment without prior notice.,,
,,,,,,,,,,,,,,,,,Latest technology in the 2021 Hyundai Accent: Compare all specifications and con,"Latest technology in the 2021 Hyundai Accent: Compare all specifications and configurations of the 2021 Hyundai Accent, special features and options, and check out specs and trims on CarBuzz Learn everything about each trim of the 2021 Hyundai ACCENT Sedan lineup including pricing, specs, tech, MPG, engine and safety features find the best Hyundai ACCENT for you.",,
,,,,,,,,,,,,,,,,,2021 Hyundai Accent Configurations Select up to 3 trims below to compare some ke,2021 Hyundai Accent Configurations Select up to 3 trims below to compare some key specs and options for the 2021 Hyundai Accent.,,
