Year,Make,Model,Trim,engineOptions,engineDisplay,forcedInduction,transmissionOptions,drivetrainOptions,fuelType,bodyStyle,cylinders,displacement,mpg_city,mpg_highway,mpg_combined,exteriorColors,Packages,packageDetails,Options,optionDetails
,,,–2009 6.2 L Vortec V8 395 hp (295 kW) 417 lb⋅ft (565 N⋅m) Tahoe LTZ trim option (2008–2009).,"The 4.8L Vortec 4800 V8 is now rated at 285 hp (213 kW) and 295 lb⋅ft (400 N⋅m), while the 5.3L Vortec 5300 V8 is now rated at 295 hp (220 kW) and 330 lb⋅ft (450 N⋅m).",,,speed 10L80 automatic (2018-2020),,,,,,,,,"In 2015, the Russian-built Chevrolet Tahoe received the 6.2L V8 L86 EcoTec engine, which was the only engine offered in the region as an exclusive to the Russian and CIS markets only, as GM had no plans to make it available to North America.","As OnStar was standard (optional on the Denali), only two options were available","As OnStar was standard (optional on the Denali), only two options were available for the Escalade: the rear door configuration (split tailgate or Suburban-style barn doors) and a center-console cellular telephone (dealer installed).",,
,,,Chevrolet Suburban/GMC Yukon XL (2015),"A new all-electric cooling system helps with quiet operation as well as fuel efficiency. New aerodynamic changes, including a new front air deflector, help the Tahoe improve fuel efficiency by about 1 MPG.",,,"The Yukon, in addition to receiving the aforementioned features, saw the 6.2-liter EcoTec3 V8 engine being updated with the new 8L90E eight-speed automatic transmission for the interim model year, allowing it to improve fuel economy.",,,,,,,,,"The 2019 Tahoe/Yukon saw only minor changes. One exterior color, Shadow Gray Metallic, replaced both Havana Metallic and Tungsten Metallic, and the Premier model received a newly redesigned badge on the liftgate.","Both models were available with the Base, LS, or luxury LT trim packages.","Both models were available with the Base, LS, or luxury LT trim packages.",,
,,,GMC Yukon SLT front and rear,,,,,,,,,,,,,"Cargo/Troop Carrier Pickup (2-door, Extended Cab, or 4-door Silverado)",Suburban and Tahoe models sold in Mexico still offered the 5.7 L small-block Che,"Suburban and Tahoe models sold in Mexico still offered the 5.7 L small-block Chevrolet V8 (RPO code L31) as an option in early models, whereas it was replaced by the new 5.3 L Vortec V8 engine (or the 4.8 L Vortec V8 in base Tahoe models) in all other markets.",,
,,,,,,,,,,,,,,,,,"Tri-Zone climate control with manual controls standard on LS and Z71, automatic","Tri-Zone climate control with manual controls standard on LS and Z71, automatic controls standard on LT.",,
,,,,,,,,,,,,,,,,,Second-row bucket seats optional on models with leather seating surfaces.,Second-row bucket seats optional on models with leather seating surfaces.,,
,,,,,,,,,,,,,,,,,2003 was the only post-facelift year to feature standard two-tone door panels.,2003 was the only post-facelift year to feature standard two-tone door panels.,,
,,,,,,,,,,,,,,,,,2003 Tahoes provided early compliance to the 2005 LATCH (Lower Anchors and Tethe,2003 Tahoes provided early compliance to the 2005 LATCH (Lower Anchors and Tethers for Children) federal safety standards.,,
,,,,,,,,,,,,,,,,,Models sold in California received a more robust catalytic converter to meet Ult,Models sold in California received a more robust catalytic converter to meet Ultra Low Emissions Vehicle (ULEV) standards.,,
,,,,,,,,,,,,,,,,,"2005 For 2005, the Z71 package was now available on 2WD models with updat","2005 For 2005, the Z71 package was now available on 2WD models with updated red and gray side pillar emblems, and the Chevrolet tailgate emblem returned on Z71 models where a gold and silver Z71 logo had been in previous years (2001–2004).",,
,,,,,,,,,,,,,,,,,"The special body company, assembler, equipment installer or upfitter is solely r","The special body company, assembler, equipment installer or upfitter is solely responsible for warranties on the body or equipment and any alterations (or any effect of the alterations) to any of the parts, components, systems or assemblies installed by GM.",,
,,,,,,,,,,,,,,,,,"2020 GMC Yukon Specs, Features & Options Here's everything you need to know abou","2020 GMC Yukon Specs, Features & Options Here's everything you need to know about each trim in the 2020 GMC Yukon lineup.",,
,,,,,,,,,,,,,,,,,"Free GM RPO Decoder — type any GM RPO code (like G80, Z71, Z55) to instantly see","Free GM RPO Decoder — type any GM RPO code (like G80, Z71, Z55) to instantly see factory options for Chevy, GMC, Cadillac, and Hummer.",,
,,,,,,,,,,,,,,,,,2020 GMC Yukon Configurations Select up to 3 trims below to compare some key spe,2020 GMC Yukon Configurations Select up to 3 trims below to compare some key specs and options for the 2020 GMC Yukon.,,
,,,,,,,,,,,,,,,,,Latest technology in the 2020 GMC Yukon: Compare all specifications and configur,"Latest technology in the 2020 GMC Yukon: Compare all specifications and configurations of the 2020 GMC Yukon, special features and options, and check out specs and trims on CarBuzz Learn everything about each trim of the 2020 GMC Yukon SUV lineup including pricing, specs, tech, MPG, engine and safety features find the best GMC Yukon for you.",,
,,,,,,,,,,,,,,,,,The 2020 GMC Yukon XL is a full-size SUV with a standard 8-seat cabin.,The 2020 GMC Yukon XL is a full-size SUV with a standard 8-seat cabin.,,
,,,,,,,,,,,,,,,,,Seating for 7 or 9 is optional.,Seating for 7 or 9 is optional.,,
,,,,,,,,,,,,,,,,,Standard equipment includes the features that come with this vehicle.,Standard equipment includes the features that come with this vehicle.,,
,,,,,,,,,,,,,,,,,Select Your Options Choose options to include in this vehicle value.,Select Your Options Choose options to include in this vehicle value.,,
,,,,,,,,,,,,,,,,,"For the most accurate pricing and values on new or used vehicles, select the opt","For the most accurate pricing and values on new or used vehicles, select the optional features on the vehicle.",,
